"File","QpdfExitCode","SHA256","Bytes"
"qpdf\qtest\qpdf\c-uncompressed-streams.pdf","0","9E68EC529FCCE94D6E2A81B462BD366795C56D4510125D0EB0F6C04A1F2132F6","10527"
"qpdf\qtest\qpdf\catalgg.pdf","3","FBCDEB5BB6DBF8D9A9876891DF77C90DF94A65D08B110DC8C3314146A2C8A143","842"
"qpdf\qtest\qpdf\coalesce-out.pdf","0","AC512A571D630B760B72B25DC3E6A64C888414AA3D5648B62C667734C7BDB753","2951"
"qpdf\qtest\qpdf\coalesce.pdf","0","5FC12A29D9A755527333946900027008C954B8877DA7C19CC32C0CE625F95386","3769"
"qpdf\qtest\qpdf\collate-even.pdf","0","125A206C03DBE16442715A6D2F4DCF5C81E20DFCE37A188A3891E316130ABBC5","7763"
"qpdf\qtest\qpdf\collate-odd.pdf","0","4D3F6176531E9DFAC6C4F02AA65E2FFB19E5CB28A46EC814FA9C8A46F1023139","7764"
"qpdf\qtest\qpdf\comment-annotation-direct-out.pdf","3","AE3E82F15BCB2023987343D4F9CF74FD38C1442B47EB7FA7F592BAE96982F64C","3408"
"qpdf\qtest\qpdf\comment-annotation-direct.pdf","3","F201F0437C1E71432C75BD9782D56739E0A23D522E708A6652E26A5B6977033E","2985"
"qpdf\qtest\qpdf\comment-annotation-out.pdf","3","9FF9B0CAEE65ACDC11B61392347E24E97B5C9CF424BA4DC394A0A80A4E46496D","3454"
"qpdf\qtest\qpdf\comment-annotation.pdf","3","23BD3B769F7E352304C2C47959A256726D3F028D124118BC17D8586BB5671838","3029"
"qpdf\qtest\qpdf\compress-objstm-xref-qdf.pdf","0","1F8814F312AABFD08CAAD2A1B5E3CA24BC3E0E883257E63432B9D9C2EB1CE38F","1249"
"qpdf\qtest\qpdf\compress-objstm-xref.pdf","0","7AA4AEA24328616CE247CC4132EFA3B8F53D2844179D17B51383F8771D2DE358","743"
"qpdf\qtest\qpdf\compressed-metadata-out-normal.pdf","0","52032FFD84844E043B6FBD337049953624778C6E492CE94CBC7825BB5A63C78B","14895"
"qpdf\qtest\qpdf\compressed-metadata.pdf","0","C34D1FAEB50CA57D87CE390F24A6043F3F36AD410A7489DE07CDD36F0A706182","14459"
"qpdf\qtest\qpdf\content-stream-errors.pdf","3","19BD84BE7FB78A9B30836C3EB3714AA695B84F050CB2A7E6B766D2A46DFD57F5","2889"
"qpdf\qtest\qpdf\copied-positive-P.pdf","0","60A42EBFDB6FBEF88CE660642585C65E4FBBE2C8C1063CBAD62F322FF78B9AFE","1480"
"qpdf\qtest\qpdf\copy-attachments-2.pdf","3","D48FF698D5A443CCF7F8D1D50722836A029ABDB74E2320A964A776CED8481361","4472"
"qpdf\qtest\qpdf\copy-foreign-objects-in.pdf","3","235C60A0E30DDD4264DA7376B771B3204FA15341072AF11D3AA72789CA48741B","4762"
"qpdf\qtest\qpdf\copy-foreign-objects-out1.pdf","3","43F62661A5BF6354705E3B6B30E9FD3CF28346656678EF810FC0F69EF341E899","1553"
"qpdf\qtest\qpdf\copy-foreign-objects-out2.pdf","3","B48C81B3B7CB9D0E0A95BD06A47FC69FF8A8205F513A7096F99171275983E712","2026"
"qpdf\qtest\qpdf\copy-foreign-objects-out3.pdf","3","E25D5729B79FD22725DF5A53E585B448B398BA4BDA4520561C6C668608907181","2706"
"qpdf\qtest\qpdf\custom-pipeline.pdf","0","9A8FCA44BE30892D864BD1A88002B760DE878930821DBA1925929F58B446259D","799"
"qpdf\qtest\qpdf\damaged-inline-image-out.pdf","3","F3C4F8F03E530E200EB9AE00F0793B8FE670D1494E8A5E675234416DEEC127F7","5558"
"qpdf\qtest\qpdf\damaged-inline-image.pdf","0","18DAE3C4253D30E262DA786E7D238305DC2046F1C94D2B566D5589336106084C","5558"
"qpdf\qtest\qpdf\damaged-stream.pdf","3","91E119F2DB2E9F738F696DDACEA90498D460B0AFDA0FCDF71BB6281FC5085819","77635"
"qpdf\qtest\qpdf\dangling-bad-xref-dangling-out.pdf","0","00B4D15CE9F468ED1E8D45907DA517087706DC7D0CE9837AF87CA4B68FD55479","977"
"qpdf\qtest\qpdf\dangling-bad-xref.pdf","3","FCC79A8391DFD925A97CD487B9BDC455E6AE722993E089BC5424CCE2E800E397","1207"
"qpdf\qtest\qpdf\dangling-refs-dangling-out.pdf","0","2684AB211CCEF83A56E5281F1B6059A38C9C936B2BDF0F4B472B57DBE9750FCE","931"
"qpdf\qtest\qpdf\dangling-refs.pdf","3","EE337B36F95A9090207395D788DD74B32C799D8BAD126972274647F068EBCC11","1171"
"qpdf\qtest\qpdf\decrypted-crypt-filter.pdf","0","2526DD1E46392E1F0A03A278650EEB3D4172220180D63FDF93F1E44FAF8420EB","14383"
"qpdf\qtest\qpdf\decrypted-positive-P.pdf","0","6B2F054D08198137D7448D9DA8EFD207A7017FDF09DD4CFCD1A6E31D223A48EF","865"
"qpdf\qtest\qpdf\deep-duplicate-pages.pdf","0","12CEA246A886B193D7620C7AD4E63E8868C53D1D14A84FA24FEB96CF2A3A651F","1287"
"qpdf\qtest\qpdf\deep-pages.pdf","2","EFA197CCA93E5FC6E0D82ABD175C7CBA046E9FAA7CD0785B200BC4754494A08A","10849"
"qpdf\qtest\qpdf\default-da-q-out.pdf","3","43838CE772CBD9DD3825696FD81104960C3BFF75791AC65F5F6C229799881796","21784"
"qpdf\qtest\qpdf\default-da-q.pdf","3","481BA3F15A4E9305D3BCC2726834B4BD56E45A78FD87EA0EE51AA2D58FF93A12","10608"
"qpdf\qtest\qpdf\deterministic-id-in.pdf","0","336EAA8E96C36348358C17FAF294469035767F3C8294F3020AC090ED9A1EEC97","177835"
"qpdf\qtest\qpdf\digitally-signed.pdf","3","05E969415B03D9782B0B132F147B86CB42EAFDDF6176AAF2710334A9CC643C3C","68846"
"qpdf\qtest\qpdf\direct-dr-out.pdf","3","A6E52E939E0CF44BDF7EA12A4087DD009481B2A3073500A0F78CFE0BDE5B5C8E","10637"
"qpdf\qtest\qpdf\direct-dr.pdf","3","1EF29CADF4DE65151B63A3DFFFBA23484F48DCC54C8C66BA0966A67214C048BE","10946"
"qpdf\qtest\qpdf\direct-outlines.pdf","3","05FA8A5E73CB30CC2B69CE6B3F5DEAD2386977D0889F6C2C2C75C4FBF38C9AC3","17497"
"qpdf\qtest\qpdf\direct-pages-fixed.pdf","0","AE3284B38BCBAAD012024364F3E49FF7CEA77029896A707AC820E8B5AB8EEB3F","968"
"qpdf\qtest\qpdf\direct-pages.pdf","3","44F808A042A08E374BE3BFC29EAA6E784328F9EDB995746CDDABDB2C10BED969","1454"
"qpdf\qtest\qpdf\dr-with-indirect-item-out.pdf","3","633635F1F515658DD4F1B3348B8F0C0DB9CC9395197DF63D812CC2D30CE539D8","846"
"qpdf\qtest\qpdf\dr-with-indirect-item.pdf","3","7013C3DBF47B4C1F11863CA839DA446CAE60657A7C0322BE24ECD9C6A2164E46","828"
"qpdf\qtest\qpdf\duplicate-page-inherited-1-fixed.pdf","3","92C2168FBBD78032017573E544D624AEF69018545BF744B6B66DD21A99D9C37B","1672"
"qpdf\qtest\qpdf\duplicate-page-inherited-2-fixed.pdf","3","B2553A53202C11FB0A066E7DF3E0717E471669A0BDD6BA7BB267C0EA8A5DC83A","1804"
"qpdf\qtest\qpdf\duplicate-page-inherited.pdf","2","1CF12C05B6A236E1642F22B1AAF1F68B87D997701FAA8943D76FA1D851F6300B","877"
"qpdf\qtest\qpdf\duplicate-pages.pdf","3","08B62C014DFC76489B3F2F542EB15E375D5976A96E2F2BB27BDE2A0415EDA9EC","4113"
"qpdf\qtest\qpdf\empty-decode-parms-out.pdf","0","E44C45FF762A9525C1E68D19A00DD11FC00109DDBA3D4302D6277946474E4FA6","2770"
"qpdf\qtest\qpdf\empty-decode-parms.pdf","0","D391A03EEAF34FA0C65E5FFC15A51FEC112F83137350DFFE7C0C7304EA5CD436","2787"
"qpdf\qtest\qpdf\empty-object.pdf","3","D0713BD7E1CED42F0B13DE1D2FEFC7934EA2B7F8326F17447C023904D37ABB0B","894"
"qpdf\qtest\qpdf\empty-stream-compressed.pdf","3","45CA6D7FA99045B356BB659C24AC91B08FD311F8D10D06CB9BFB57E784317C6A","1017"
"qpdf\qtest\qpdf\empty-stream-uncompressed.pdf","3","5A5AC40D814BBED0E903C0757D37736EDD957F9D346AC1F8B6F403A49699D387","996"
"qpdf\qtest\qpdf\empty.pdf","2","784E1CBB73CF420AFBED0AACB4917E698CD47D2B089B6FFFEE065FC2A5A7212F","332"
"qpdf\qtest\qpdf\enc-base.pdf","3","71755CF8E3442FA8785420FF748480C6AFB74E1810B9AD79636380364C0E1063","16937"
"qpdf\qtest\qpdf\enc-long-password.pdf","2","2D9B4E2D030F48B463CC7C1ACB399DB0D6A5869250B0933DDF675BB2CEA84C48","17144"
"qpdf\qtest\qpdf\enc-R2,V1,O=master.pdf","3","4560D44658ACA5B2B610F2C6631EB9DB590FA43324C02890003DEE6A8DEC3B29","17146"
"qpdf\qtest\qpdf\enc-R2,V1,U=view,O=master.pdf","2","CBD0396C5AF37A326CC829B3A031223ACCF5EA093119EAAA78BF4A386108ED14","17134"
"qpdf\qtest\qpdf\enc-R2,V1,U=view,O=view.pdf","2","20DE346659F289187E413FABDC3056FD7FB1E2D0862B8DBB19BA4DC10C411F8E","17137"
"qpdf\qtest\qpdf\enc-R2,V1.pdf","3","D657555453A8933CBFC3FC00D15853EC4D6B03F83EB1941D78A50C424BC9F55E","17143"
"qpdf\qtest\qpdf\enc-R3,V2,O=master.pdf","3","D0E64612CF946DD19E7421FA3EE17B466B54C8F164B1F95986F14D8EE8E02BA9","17144"
"qpdf\qtest\qpdf\enc-R3,V2,U=view,O=master.pdf","2","5C0683D687E2E020FE172B1DCB7C29FE94F67BC40F038FEE2391DE610053FC16","17139"
"qpdf\qtest\qpdf\enc-R3,V2,U=view,O=view.pdf","2","B2C0328654260A8B892C1F7C7C69C2AF3E41850AF880AA189CDC60625E5E5091","17142"
"qpdf\qtest\qpdf\enc-R3,V2.pdf","3","9D9932F50508E9769CE5769451BE9EFB1DC56544D0F95DD4ED53C0FC1960CCAB","17140"
"qpdf\qtest\qpdf\enc-XI-attachments-base.pdf","3","ED3695B5527855451F60F40CAF6365A88F18860AE0CDDC57A7DE5B2E78C6D420","20751"
"qpdf\qtest\qpdf\enc-XI-base.pdf","3","DC7BAD1CE643583997845061B81F9609176875DD9872CBBE5FFEA9399F60A420","14041"
"qpdf\qtest\qpdf\enc-XI-long-password.pdf","2","EC991B965A89D0BAC064641A0F5C3FE354ADA22A4DC3DA853D7A9FFAF13B6DDC","10915"
"qpdf\qtest\qpdf\enc-XI-R6,V5,O=master.pdf","0","63C99503FC9C6B44C47DF124CE040D005E26D2C5D8D0999AD59C48B31A426863","10933"
"qpdf\qtest\qpdf\enc-XI-R6,V5,U=attachment,encrypted-attachments.pdf","2","814DF59A61F34DA60DF347AB1A268B6375D2B0DE9058D33200D00B4B34E59A66","17868"
"qpdf\qtest\qpdf\enc-XI-R6,V5,U=view,attachments,cleartext-metadata.pdf","2","D0D7D6D37A4C1E551DABB45532B3B077D973CF8F84AC04D865FD9A5E5FCA1D68","22400"
"qpdf\qtest\qpdf\enc-XI-R6,V5,U=view,O=master.pdf","2","96B9262BFACF1358C7A68AB46C11563677E858888950237FDAC8F3A227210EDF","15670"
"qpdf\qtest\qpdf\enc-XI-R6,V5,U=wwwww,O=wwwww.pdf","2","94CE7ECADE61858C0C0CF8B20B92FDF639550A50AA5A1B6BDE767D713544E376","13642"
"qpdf\qtest\qpdf\encrypted-40-bit-R3.pdf","2","5CE569186E55836C1A4C883F6588484CCC73B3CB175C1217EB5691B8C5AA1522","1080"
"qpdf\qtest\qpdf\encrypted-positive-P.pdf","0","E717AB57A216202DC669F9CBDC335FB863B105C400A4B946594A456F4AAF3380","1488"
"qpdf\qtest\qpdf\encrypted-with-images.pdf","0","9F6C9AD93A462AD8A9C3C28DEBD5CF6AB80C60E7A8FE3B12E802B8E53AA0B1D4","50219"
"qpdf\qtest\qpdf\endobj-at-eol-fixed.pdf","0","7C34BAAEC7CCF3076F1669926D56F46C15C3BEA018D1F4E03672CB406B9CDE7F","799"
"qpdf\qtest\qpdf\endobj-at-eol.pdf","3","52F4946A573552CAACD6FB427B4EFF84A50255446898AE33453783018D2E6654","798"
"qpdf\qtest\qpdf\eof-in-inline-image.pdf","3","EB2E11FD06A6E0C2285F72591E86AD0F3141D0F8691711C16CAC2EE928EB533F","870"
"qpdf\qtest\qpdf\eof-reading-token.pdf","3","28B2ED525F04505ADEA602D81E1302B6AEAD1527ACF97A1A7D26236360C0D88A","1632"
"qpdf\qtest\qpdf\eof-terminates-literal.pdf","0","4CAC96C3FD575E87158A6C5FE99A94243E60A55D767C7F3BDEFA5660843FF0E7","1632"
"qpdf\qtest\qpdf\erase-nntree-out.pdf","3","637D9B0EFEB520C4161A40F5968931E2A876150AE9F479BFA8634BFF05311503","2612"
"qpdf\qtest\qpdf\erase-nntree.pdf","3","9D853E6E3A5AD295C086B39D166E3C905BC939AA9207CF11463E9AAC25102CE4","2684"
"qpdf\qtest\qpdf\extensions-adbe-force-1.8.5.pdf","0","86D96FF1005727C2EC4CBC431B440592986F687EE6B98D7B4592029B054AAFCD","865"
"qpdf\qtest\qpdf\extensions-adbe-other-force-1.8.5.pdf","0","74A54740145096B9A4C1303DBCBFF51FCD3B5666DB3244860AFE39F2359CAC38","923"
"qpdf\qtest\qpdf\extensions-adbe-other.pdf","3","605578B9C708C887714FE8B1E269E539050D4A32FD7BEB9416F812B3160C1FCD","1233"
"qpdf\qtest\qpdf\extensions-adbe.pdf","3","E855B0CFF6FD016549BF4C43FD2A621600B0444880F6E06E29653FFA72D6C030","1245"
"qpdf\qtest\qpdf\extensions-none-force-1.8.5.pdf","0","E1530273905B45E604E193127B5E8CE7FB82D0B5430264B8691640E9690BD3D2","865"
"qpdf\qtest\qpdf\extensions-other-force-1.8.5.pdf","0","6A0C0B8A15638B5A8E32F3AC20CCD5B34E876C9676268E8616CB5D2F37FE84BD","923"
"qpdf\qtest\qpdf\extensions-other.pdf","3","168DE00E600D1C2041CE583362DEA47753C96678C3EB027DD7E9012328AC09B6","1133"
"qpdf\qtest\qpdf\extra-header-lin-newline.pdf","0","64CBCABF5C3D59EEAB3266F1E3CA1512DE0724C3E006C066042525CD648BF3A8","1312"
"qpdf\qtest\qpdf\extra-header-lin-no-newline.pdf","0","75286E2A6418F58F615B7207420964649650C6446B34282B06F873717BEACD21","1312"
"qpdf\qtest\qpdf\extra-header-newline.pdf","0","3E27769867F8007243DCA109471F52F9C25E6AD6CB7D2C42CF764BADDFE7E253","823"
"qpdf\qtest\qpdf\extra-header-no-newline.pdf","0","08B2977DF8C1D0CF82D39A6148F6A6FD73F485E39FE6D94BA93D4CD01F22D883","823"
"qpdf\qtest\qpdf\extract-duplicate-page.pdf","0","7407B6E706DD85F03E96D535F2C60404DF34FCCE598E2294D4FE073AB75F35A5","1370"
"qpdf\qtest\qpdf\fax-decode-parms.pdf","0","6CF3A42A79698EB9A6649D51A78647DCCB05DD88DBC0B384B843618963F8755E","1565966"
"qpdf\qtest\qpdf\field-parse-errors-out.pdf","3","ECB43D7E863ECED2855F6618474E08C3A2319EF3538CA32AF5515C4B10C93B3A","3983"
"qpdf\qtest\qpdf\field-parse-errors.pdf","3","16DAB27714CFF3C366741E206ADCBE911BCE42A3326C0F9983C11FAA55865433","3487"
"qpdf\qtest\qpdf\field-resource-conflict.pdf","3","430E053A2495C7EF9A5B3187D24ECDEBE42389B3B7D775AEE38AD0948861CBD0","3656"
"qpdf\qtest\qpdf\field-types.pdf","0","94E367A11F60BAE31A430D7426D2C9EBD27363191622ED863FF88F3B151191F1","66773"
"qpdf\qtest\qpdf\fields-pages-out.pdf","0","7FE97C31F592642903C857C7CA738CDE84AFBB982DC615B159F18B02738E177B","43173"
"qpdf\qtest\qpdf\fields-split-1.pdf","0","1058358A1D0D21B5CBF3CE2FDEB01B0F787AEAA2A199D65E1C0D94D3D7146956","7221"
"qpdf\qtest\qpdf\fields-split-2.pdf","0","D470F8F503CB39B79BF68BF493B2BE273ACE1027329F181EAD21BEF5D29AEB22","36507"
"qpdf\qtest\qpdf\fields-two-pages.pdf","0","359810E6DA7852E9BEE7532B47293A44AE4F6A8A8F1A83140B334C77452C11C2","42592"
"qpdf\qtest\qpdf\filter-abbreviation.pdf","0","21176912692CCA1F393D97BFFF02BD25FE79876810F96AF1052F187DE50EA9E1","743"
"qpdf\qtest\qpdf\filter-on-write-out.pdf","2","A1645A9B198D9BDF79F9D67EF116E8D7CF1521C069C5F89F15488CA631752B8B","732"
"qpdf\qtest\qpdf\filter-on-write.pdf","2","44B9B1A39A7D86BA6A08D8A148D2D6EBFCC79927E46AA4D54D03310FAECB63EA","739"
"qpdf\qtest\qpdf\form-bad-fields-array.pdf","3","189BDFF03274C0D66628138F32D83B1E08C2808FE0F157D37EB8B9B3C3AAA687","54870"
"qpdf\qtest\qpdf\form-document-defaults.pdf","0","F782B216741F82C0D67CC927A27180A521F521E9B5DDA553FA230D13AC845B5D","54998"
"qpdf\qtest\qpdf\form-errors.pdf","3","1215418133F277C1F1805F727A8E89F97E3FBEEB0C8D1A9BB11DDBDFB443E6D1","54962"
"qpdf\qtest\qpdf\form-fields-and-annotations-shared.pdf","3","E11F5D86E19DFE25D7A233ACCD606D98A59331C579C68E2B8974E819CFB08295","12739"
"qpdf\qtest\qpdf\form-fields-and-annotations.pdf","3","081CAB34547CFBF08AE8EACB42D98F8D1BD862EAA515388BF978F681D28B4700","10590"
"qpdf\qtest\qpdf\form-filled-by-acrobat-out.pdf","0","63A27736851CDE0B3318C21CB0EA36523D2C3CC828204A7E46D1E82EEABDEB86","245545"
"qpdf\qtest\qpdf\form-filled-by-acrobat.pdf","3","465E30FE69D3B53D883EA1F01EA56A225FF0498F231ECDA6F6FC986B9C5676FF","61841"
"qpdf\qtest\qpdf\form-filled-with-atril.pdf","0","25A5D4761723754C37D39F0A46F123B0603408A866E7A45E48856EB5A0C09B12","56705"
"qpdf\qtest\qpdf\form-mod1.pdf","0","49A7E0BA65976E6B7AAA6664F176D179724C79127C00A71C04F01E634E18ADA1","54994"
"qpdf\qtest\qpdf\form-no-need-appearances-filled.pdf","0","2D6BE2A040B87CF7A6D1B9CBE73B464839B0CC9CC2666FAEDE01C65E5AF86A86","12630"
"qpdf\qtest\qpdf\form-no-need-appearances.pdf","0","72A909D80238419F3509AF4D0765B2AC882C1F15D7B27FE8AD1D959C0BAA5BB0","12572"
"qpdf\qtest\qpdf\form-xobjects-no-resources-out.pdf","0","8DD2D936243CC309CBE8CDE8C3A9C51E725A7FEF0C40C851D38E4579B47FDEA1","2664"
"qpdf\qtest\qpdf\form-xobjects-no-resources.pdf","3","CF7704EBF1AB3443A41E02DEFAF203BA7308760FD9A961B968AE689DC1E67FC4","5107"
"qpdf\qtest\qpdf\form-xobjects-out.pdf","3","54E426A134D8AF1C1F963CDC969F5DC20F6ECE3452C309AFB275AF8EBCF047F8","26553"
"qpdf\qtest\qpdf\form-xobjects-some-resources1-out.pdf","0","F02FA7F2F698864F82075DA78010405EF01F7585CACC56962921C0B82DD1A4E3","2775"
"qpdf\qtest\qpdf\form-xobjects-some-resources1.pdf","3","9E78F6342FF777F5E7EE880C5D11C1485AE443707F37820011A605BDB60945D0","5193"
"qpdf\qtest\qpdf\form-xobjects-some-resources2-out.pdf","0","AA6FA4BBBB51990D03D229D0707594D8A5086036CA198166602885F91F18E065","2819"
"qpdf\qtest\qpdf\form-xobjects-some-resources2.pdf","3","DD26C19E89DFAAA66E558B54D93042EBD4F2BCDE8E4BC797CF94A0D4DDD8471C","5260"
"qpdf\qtest\qpdf\from-scratch-0.pdf","3","D2F6EFFE34BFE99BDAE5A9B7DEE442AC1ED04AC747932DFC3F9877548BA26C8E","808"
"qpdf\qtest\qpdf\fuzz-16214.pdf","3","211E2E1C1B7757864B49D7F08E48FE6700A664B97472F85590FD4BE51DCC2FFA","12142"
"qpdf\qtest\qpdf\fx-overlay-56.pdf","3","AE3B9C0EDC3350FE34092CC752505DD44193F3A3D3900B004FA6E3B20C113750","26268"
"qpdf\qtest\qpdf\fx-overlay-57.pdf","3","B0867B484B7714C194BA1176C3943FFAEC0349570F19D9E8787F9915A3C530F7","27208"
"qpdf\qtest\qpdf\fx-overlay-58.pdf","3","279396C29619DAE0B30D3E150EC7EC58F00543D17EA27D7282B47BAECA1288DC","26470"
"qpdf\qtest\qpdf\fx-overlay-59.pdf","3","9DA5A09CB0E7CD5C9EE9C86E346E502BC93BE94263DD54C2074081B09D5806F4","27262"
"qpdf\qtest\qpdf\fx-overlay-64.pdf","3","1821AC789255768F8B12D6BAD13B8A19BD1E71643F47C4CD8AD8BAD361679FFC","4545"
"qpdf\qtest\qpdf\fx-overlay-65.pdf","3","828490D603FF5E9F1155115B8AE9DB5DDC544836EC4E48E7D293E1CC5452459D","4543"
"qpdf\qtest\qpdf\fx-overlay-66.pdf","3","10AD2C7A75D916661CE3624E45FC8FC43E8E90FF849ADCD4E79E4E4B02D70A5A","4541"
"qpdf\qtest\qpdf\fx-overlay-67.pdf","3","2F268A3737FA4244AD517852C447D43645A13A9BDC92CF513106C35E8781D0B8","4539"
"qpdf\qtest\qpdf\fxo-bigsmall.pdf","3","86B63D864932A06379ECB4726614D850392812E94D9003679D4F76527F657FBC","2133"
"qpdf\qtest\qpdf\fxo-blue.pdf","3","9A129D0098346ADAE75A306FB2C1A0DC4FB8EC0AE990F949E1AFD00437D3D302","9677"
"qpdf\qtest\qpdf\fxo-green.pdf","3","2F510A1CDE066D1CF4B5BB9A5A59E5452A2BD9E3495411FF61613EE2C98F4484","4985"
"qpdf\qtest\qpdf\fxo-red-rotate.pdf","3","FDC1FFA067DA368B7315B223050C8837C27992642F29B832317D409A2EA71C02","9669"
"qpdf\qtest\qpdf\fxo-red.pdf","3","000ECF599EA509AFB2B2191C44B80B847B6BF7259E52E85B3216D3C9B5FBE800","9669"
"qpdf\qtest\qpdf\fxo-smallbig.pdf","3","9FB91F881272A6EA476427338A64B0CDA7D0C4EE31EC318B2024BFC870E67A0A","2137"
"qpdf\qtest\qpdf\gen1-no-dangling.pdf","3","2B7246FA8A94BE6F814E713035AABF2C4EC1CFB07DE3214DF8394E4E16FB0066","1918"
"qpdf\qtest\qpdf\gen1.pdf","3","2FE8C985C220AC917EA7A5E1A1FD00C4891EB7BC3E36C8DDEA2165480A811E59","1918"
"qpdf\qtest\qpdf\global_damaged.pdf","3","95AFC92265EA7EA02198CEAD10CF5533591BD13A2DB3DE3CEA14CEEA04CD3530","907"
"qpdf\qtest\qpdf\global.pdf","3","7E148AE754718D5224BD42B249C41B2291D4DA93830712049121190F80838937","908"
"qpdf\qtest\qpdf\good1.pdf","0","29BE5BAA5A7A95E02A2CC34A714836CE4D6E8ADA1E9A390EE585FF005CB8A7ED","813"
"qpdf\qtest\qpdf\good10.pdf","3","5F694F7CFDDB7FA423CBA4736A2A1A895548905775D725AF7D3AED6D514D22CF","882"
"qpdf\qtest\qpdf\good11.pdf","3","43FDF81AC27B42E36D4E8F4C0D67E47C32E000033CFE4F605358B8EF0DD1AE75","887"
"qpdf\qtest\qpdf\good12.pdf","0","4DF6EB12FDDC6B88B20B5DBB9A56EBCF498DD46007538DE2B54B83860A69A69F","1012"
"qpdf\qtest\qpdf\good13.pdf","3","D21ED205786139BF88CB77517C2C0439788C1E840A7157F3D889882DA522846D","1457"
"qpdf\qtest\qpdf\good14.pdf","0","CDB3E5A31CBC0C95591D35202B901ECAE77F2979F55FE019C897A234E9446435","2075"
"qpdf\qtest\qpdf\good15.pdf","0","F8CCE8D66856156B7574DABB1D61CE353AF8C36077E87B6E9059E7AE4A283523","779"
"qpdf\qtest\qpdf\good16.pdf","0","7E895514A76BFF9C9BB699A14275735C9F5C61415FDA7ACC1E3E80D3003BC730","792"
"qpdf\qtest\qpdf\good17-not-qdf.pdf","0","FCF5E1F6942E6DB36EF866196914320167078F546F068A0C9E5DD7216B303021","9893"
"qpdf\qtest\qpdf\good17-not-recompressed.pdf","0","614D0E7D2720B60148411AC5F5B8EA1F42F19E73541003F168E4FCF9468307CE","10621"
"qpdf\qtest\qpdf\good17.pdf","0","7383CA2C3A1DA7C0691E0B8A63EBEE3C91B62041EE5A3433A69E721B6C48F190","17031"
"qpdf\qtest\qpdf\good18.pdf","0","E6EA41E27E7EBBB0D89472E698D0CB16BEEFFF768A584EA144AE650F8C4BBAA7","16642"
"qpdf\qtest\qpdf\good19.pdf","0","4321AF1C6CC90F383935FE5A92BF12A8359A3B9D0858CC0909CE2B90979BCA4D","1032"
"qpdf\qtest\qpdf\good2.pdf","3","70D1F17C495D712474BCCD6787640C735EDE304C61CF9BED42FF78B89EB6B76A","857"
"qpdf\qtest\qpdf\good20.pdf","3","76561C357B247DC842F0E70E907B33B6DFC20FA8B3D791A592592C7166045C4E","11177"
"qpdf\qtest\qpdf\good21.pdf","3","B175D7FDD5B7EC816911471D5BAC37E1959F24DC6C6784A8ADE38B7192D8791F","1203"
"qpdf\qtest\qpdf\good3.pdf","3","4791CA3985FDF2632883BB853E73619DA693568FF22592AE7853E112020ADEF6","858"
"qpdf\qtest\qpdf\good4.pdf","3","D48F027B3731D6C29E048A24B0FD234BE9FA2F055AE99E2892FBAAEC6284E30D","902"
"qpdf\qtest\qpdf\good5.pdf","3","70CE55B255126542A4D19909FD76EDC174695D6DCF3402D4E78BD6D82050F4A6","902"
"qpdf\qtest\qpdf\good6.pdf","0","672E34B4E503A6B9F55EB4E3B160B3C596DC3F3DA24C7D409E2835E4099B1C06","778"
"qpdf\qtest\qpdf\good7.pdf","0","2A23696911E790F5C1363BC42807B9E99214122FB309BB160983EDEA0E342450","779"
"qpdf\qtest\qpdf\good8.pdf","3","CE5EDD978CEF310C499541EEE433B7DB363272B57074DD31909A327C44BF2639","1019"
"qpdf\qtest\qpdf\good9.pdf","3","3B8D1EF95BADDDA3871EB864277280B9CE1333487B4EB885C4C1F37D5248DBDD","909"
"qpdf\qtest\qpdf\hybrid-xref.pdf","0","DF1AE8B9CB2378AAEDA6FDC11146DD37328737FD050941390D2C6BD188EEA0E4","16902"
"qpdf\qtest\qpdf\i3.pdf","3","7425BB5D9B2F0E17EF096197AD5B4475F5C23BE9CF3363CAFDBEC7B051D8AC5D","6731"
"qpdf\qtest\qpdf\image-streams-small.pdf","0","37E3FFE9BFC79B79A954758A885A0DC0E91E5D95674A8B8E77C4E729DD6603C6","21748"
"qpdf\qtest\qpdf\image-streams.pdf","0","D84A925580D8D336619D819EDC5CDBF0FEDCC9A87F64D145BCA38411DF0C69F1","2970696"
"qpdf\qtest\qpdf\incremental-1.pdf","3","3A8245FA440747AC96411A09681765269B213F2CEADD7BF4DC0C29968781887B","1568"
"qpdf\qtest\qpdf\incremental-2.pdf","3","64F71CEB1159D20F081A4151971A5ED3B7CEA1B7FF14EF90E6B7810AE191A6FA","1409"
"qpdf\qtest\qpdf\incremental-3.pdf","3","00384409248028D2DFDF06878CCD89A58A0170BFCCFED1F20E42887947D832DA","1039"
"qpdf\qtest\qpdf\indirect-decode-parms-out.pdf","0","8966DDEF6B374A2A43215D008DFC1E246C60BD3E84D0D353CA953F2D698FB4E2","1067"
"qpdf\qtest\qpdf\indirect-decode-parms.pdf","3","1664EB013BE18CDDAD607A6BE8B1AB6B2BF42D947C05BF4C4EC41879A5602FAD","1420"
"qpdf\qtest\qpdf\indirect-filter-out-0.pdf","0","CFBDE14D45FED63FE2C21DE749A090EF26C8CE0202D129098D26F425E04244DB","2948"
"qpdf\qtest\qpdf\indirect-filter-out-1.pdf","0","1A1B512C3C13F08AADA3A443A5A1ADA0DE342D2A70ABE0735F7146A72564F73D","2948"
