"File","QpdfExitCode","SHA256","Bytes","Source"
"regression/openpdf/pdf-toolbox/groups.pdf","0","82F80AA1C48812AEEEB63C2DCA7FB6D7B30DF24C4E9B0043D7AA94378D4250B1","2667","OpenPDF"
"regression/openpdf/pdf-toolbox/layers.pdf","0","C63A5C5029005D686DF6DAEDE46BCF55912586FFD777F19E794134C466A48058","907","OpenPDF"
"regression/openpdf/pdf-toolbox/pattern.pdf","0","C4FAD25CE6845960031AB5CF1C7EA9BBD9B3B6D4595E17AE5ED26BFA0E9FB3DF","1939","OpenPDF"
"regression/openpdf/pdf-toolbox/PdfFormGlyphLayoutManager.pdf","0","08C2349A6B965CFD4834D5480FD05399C9FBAB10886D1EC9D07AA94C2F5ADE0C","20643","OpenPDF"
"regression/openpdf/pdf-toolbox/PdfFormLayoutProcessor.pdf","0","13451BA05D219D7D6F049EED2139DFD39D942F7FBF20EF222E23B113DF3F6105","19275","OpenPDF"
"regression/openpdf/pdf-toolbox/templates.pdf","0","957ADD8B804FF5F6A08761833BAFEFB170A74BE42183318890B798F4C16D2D84","1520","OpenPDF"

