"File","SHA256","Bytes","QpdfExitCode","QpdfOutput"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.04999v1.pdf","F7C01C7F58CC54859B6401EA65E5B7DE0A4B8114507426236D498EF70B4BBC1D","158097","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.04999v1.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.05022v5.pdf","91B1C1911A41C2D5C4CF07F33352178B4D97A97AF7EFE5FA7C5B04C04FD53F1D","1633048","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.05022v5.pdf PDF Version: 1.7 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.05331v1.pdf","5DE79509BEE523FFAF8199E13A40C6515F462F47945F08642CAD2247EABC0938","68191","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.05331v1.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.06067v2.pdf","3EC749A3FAD4F0773C247D24A5900644502D8F9E5F5431B0818C92533F76A954","6484094","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.06067v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.06554v1.pdf","E4AEA6D5FC0D02161D7049D83D81FCABBD229BEE323D389A429DDFC906D9300C","446202","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.06554v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.06954v2.pdf","EDD1D82D33482497A31A462E21C72373312074DB35292F759FFB0A641DEC285C","2527521","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.06954v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.07345v2.pdf","E0ADEC8E180C6F6AEEE7A93843F6F7CB43E1C4CC225C94080C8782012474E810","961443","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.07345v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.07412v1.pdf","D227FAC3E85AAC150CBBBDA721C2042BE095520B09632DC5BA67278847918E3B","404017","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.07412v1.pdf PDF Version: 1.7 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.07594v2.pdf","9206221FC4B64061436B6EEB0B837D58F865516CDEB7772D2B81DF5C9EC72DC7","628245","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.07594v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.08597v3.pdf","A21A2054E1B2B1EA27898C76E30CAF8EFDC46DB66E502F62D2B18E396E034A56","518207","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.08597v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.08763v3.pdf","09AE45A68E806FABDC1B73B4024354812BBEC77848CFF92FAF17B080AEBCE3BD","12460489","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.08763v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.08981v3.pdf","079AFFC690C543EC6E027BC32AEF6642BBB790F6C5BDB05E90F7C41107DFBD81","862901","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.08981v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.09016v2.pdf","5E36F85188055F0593793E951F4C7CB08391058E9C77C4213A9C88304051B54D","781940","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.09016v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.09172v4.pdf","9D8C7EBE213CCB8D68A3CF9A48727D109ED95580798E595ACED270287B64677F","1337386","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.09172v4.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.09447v3.pdf","5FA919AAE04352ECC06EADF23CAEF3B540544668C9EC07CD926D1215A2AD44D7","10960687","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.09447v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.09529v2.pdf","91FEAB19DA2E148DC46C8E473ECB970AE1D66D6D4EAF406E67F72C7B0E71B88A","1647763","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.09529v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.09614v2.pdf","1BAF5AEC5A7B740DD0D61676C3B0B5DF1ACA165B201A75796978119F095C0DAB","8463388","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.09614v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.09781v1.pdf","195CC8D937F5FFBB0426730EF57C6CB41C296CA4A257A91EF0D9EA5B28DF6F1A","1132540","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.09781v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.09791v2.pdf","462F5577968E8959AF48EDFA247CD17D49DC328AF0AC58DC87738842D710C194","958004","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.09791v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.09870v2.pdf","4EA69527D1E948337FD18353AF2E2B5D2EB02C8B06E26932926FDEF592AD0DB0","746245","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.09870v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.10035v1.pdf","A9614B584517831682C39ABC9745D5A186CDAF32845B0AD3A15C412DAB621BBB","6673772","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.10035v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.10660v2.pdf","75E3B234A5ABB9E12604209988BFFBC7DBFBF007F2ABABADAE688F8809E80729","169837","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.10660v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.11050v1.pdf","A6A4DAF9EB8F1A893D72DBB182CA2B91FA8A2E506A33896812D28F976CA02BF5","556130","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11050v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.11099v2.pdf","7EB7CC1FC4675F79AA7790E7FB92AF2142F01A673BA3941BF0A0A28F1A966262","5485218","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11099v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.11559v4.pdf","06B3ADC8C6EC3E3FCEA051E2AE30415B4943D3815C5D4E1C7BBEC3FF52175CB1","25507665","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11559v4.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.11876v2.pdf","2A30105C3BB5EFA09155559A378186DB6793172DC527FEF266BEC6418FEE80AA","32292174","3","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.e2dkjrvgtd6m; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.1v8p1igyecx0; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.f0z8ker4wks5; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.15pp61h9n711; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.zft9m8ipuk54; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.zft9m8ipuk54; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.zft9m8ipuk54; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.zft9m8ipuk54; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.zft9m8ipuk54; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.zft9m8ipuk54; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.onfqe6mmphxk; last occurrence overrides earlier ones WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.11876v2.pdf (object 522 0, offset 32131122): dictionary has duplicated key /h.6bxv1f88b09e; last occurrence overrides earlier ones qpdf: operation succeeded with warnings"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.12508v2.pdf","E11246A3CD322A8578E45AD1C8A3B2E83AE6D44C70391E798A9C6A8213720555","739015","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.12508v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.13007v2.pdf","3E2B916C4B0416595009569CBBF7D78F75A6EC2E15117195C6C5159E69FAB3ED","826839","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.13007v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.13139v3.pdf","6B44425D9FA266AD80AE157EA9FAC1F3188DBBFD8179561CD2446FD7026E13DE","942773","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.13139v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.13586v2.pdf","F0D6AF3706653FD14A2E4B6F2C10004711CA6AAFDC46DCC0A844826B19C66F04","979403","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.13586v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.13713v3.pdf","CF18D4292C05FC2ED1325FACA8DE7BF21039DAE5EA50A3E2A2BC8B723AF818D4","380318","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.13713v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.14117v2.pdf","54745A0D52CCCC996718BD9412925A84820F317949DC21A9455B68DB753AC07C","211258","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.14117v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.14280v5.pdf","2D993FDCC80C5F5139C4AC7914A3761FD08F2CF651F8AB4BF8ECA801EF9F23D8","483365","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.14280v5.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.14318v3.pdf","3CFD019982E130322C687A95622C98595D8498673E1D1BF9B08300926827F8DA","3338909","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.14318v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.14524v2.pdf","76CF465CC4E661E942F0C63BD81A6A529AB1EA3CE3FC704AA4E652BFC7CB2A08","176766","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.14524v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.15264v1.pdf","43697494256E9C6DFA5F4A619406619CDDC7748B179811E6537C8E8131E278BA","664107","3","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.15264v1.pdf PDF Version: 1.3 File is not encrypted File is not linearized WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.15264v1.pdf (object 9 0): object has offset 0 - a common error handled correctly by qpdf and most other applications WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.15264v1.pdf (object 11 0): object has offset 0 - a common error handled correctly by qpdf and most other applications WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.15264v1.pdf (object 13 0): object has offset 0 - a common error handled correctly by qpdf and most other applications WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.15264v1.pdf (object 15 0): object has offset 0 - a common error handled correctly by qpdf and most other applications WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.15264v1.pdf (object 23 0): object has offset 0 - a common error handled correctly by qpdf and most other applications WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.15264v1.pdf (object 39 0): object has offset 0 - a common error handled correctly by qpdf and most other applications qpdf: operation succeeded with warnings"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.15359v2.pdf","B0D7CDC470D951237F8C60569DF6B448E66DC6396A73D816A1DE18D1C4E710D3","9989689","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.15359v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.15865v1.pdf","EF1723956CC94C85F4ACA18025C20B02BCBDDA71B73739272BB572B88EC2CB6D","2919163","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.15865v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.16228v1.pdf","4F80ED8E2ACAD264D34E78BD3D41E5A589F9921B73F5D2E24007229618E31BDC","29162481","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.16228v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2408.16519v1.pdf","0F84071825F73AEC4B7EFE516E4F898137E87DE103C211B67E0CF41D8E56AC6A","12527309","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2408.16519v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2409.00481v5.pdf","9F89EB27CDF65906F5E63DF1BBA4A1F37245259D667CFB245003027C04900618","5619332","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2409.00481v5.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2409.00683v1.pdf","42B9CDD2AEDE151F466DD936DD60614504552052DB8EEAE48920192CB080251B","27488216","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2409.00683v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2409.00698v2.pdf","FF6647B92F1897B4A3140F4A930E72F8DEDF0BC6A6CF10B381B2E138ED7E6042","453792","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2409.00698v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2409.00699v2.pdf","55680E6CA6CC4EB517C73BAD659132C687218B4FCB4E77013E6EB14247D206F0","739470","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2409.00699v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2409.00717v3.pdf","19B2C36F05AC4F5A2CD3AEB4BC8027E21AF705F6CDA13EE2480E455A6E9A296A","2189035","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2409.00717v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2409.01203v2.pdf","659A78E044BBF9D6D06075EE4898CFA89DB3F93F826080C88D61C79646818B78","279408","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2409.01203v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2409.01541v2.pdf","043A90D18B7F6E855BAEB0A79D5A5EAD4C924CED65206F29A634B6F4CE16D0F1","5378384","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2409.01541v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2409.01554v3.pdf","1AD75AAC279C08EEE7996C0AC36ED7B4FBAB2961797C772E2CCF8851DF6EACE8","665415","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2409.01554v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
