"Source","SourceRevision","SourcePath","DestinationPath","SHA256","Bytes","Status"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3053-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3053-reduced.pdf","DE02FE12323BB7B8CDCF375715C91ECD72628483F9BEF75AEDE850EFA8FF110E","50134","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3061-092465-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3061-092465-reduced.pdf","7FDD5D70EFC39AB4D34A6931B30448A4F716BDE5DC9FF22CA95343E7B4479234","23266","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3062-002207-p1.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3062-002207-p1.pdf","BE6ADC030BEF968741CCC825ED59D0AEF65462F86F19FD7B535DD89E6137AA97","52066","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3062-005717-p1.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3062-005717-p1.pdf","F0BD011B78841DB29376F648E455663600AAB1685C196251F293F995162DAE08","11976","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3062-N2MOQ7YZICIYGTPLQJAWJ4HLN6CCEMHZ-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3062-N2MOQ7YZICIYGTPLQJAWJ4HLN6CCEMHZ-reduced.pdf","6E1A635A085FECE06F85025E3BB9DFB5AA1B4E1415F3D2D09AD361CBC531B95B","111124","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3067-negativeTf.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3067-negativeTf.pdf","2D4ADB040C964C00B2DC3F36F2BB04645B68AA9DB9F96783F710364B8D86B191","2459","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3110-poems-beads-cropbox.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3110-poems-beads-cropbox.pdf","BC24610183079923DCB7A292167B7EED96AECF3C6A8A91BD254A526B553EDE50","44500","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3110-poems-beads.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3110-poems-beads.pdf","9D715CE4E964F6CCBF50E1D1C42CA5F01425A079A5C39A9581C876C56AFCA1B3","45598","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3123-ADSFWTRB3HBZBZKEVESVTBRZC2MNKZF5_reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3123-ADSFWTRB3HBZBZKEVESVTBRZC2MNKZF5_reduced.pdf","8524EEEDBD348B98BAABAAE5D0233C9E91474B3C8CBD19611907041A88C34D56","13363","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3127-RAU4G6QMOVRYBISJU7R6MOVZCRFUO7P4-VFont.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3127-RAU4G6QMOVRYBISJU7R6MOVZCRFUO7P4-VFont.pdf","E915930E95FEF0727ACC1EA2C674640D39BA2F820F4487E59F0CEB96A986762D","80944","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3195.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3195.pdf","7AAEDC9BCF71D8B726C986DB3CB4CC22F6D7EC90FE19A61ECBD2574E251FEB85","1463","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3498-Y5TLCWTIAE3FYDVJTV2TXRZGXLEDUNSW.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3498-Y5TLCWTIAE3FYDVJTV2TXRZGXLEDUNSW.pdf","44C23B08F4DA2DB659AB4F98EA098F0FC2B9F9BB532624E99D4EFEBAE7AB4685","44136","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-3833-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-3833-reduced.pdf","69EEB7845A36925556EC8C67847864752E4421BFCB4D810B415F4F716D0CE0BD","101823","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-4322-Empty-ToUnicode-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-4322-Empty-ToUnicode-reduced.pdf","C3B4A465B7664677F13AA3079EF4E5223EAC9A1CF82719A863D07034388D2798","21387","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-4531-bidi-ligature-1.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-4531-bidi-ligature-1.pdf","05449B36C6B147652EF3C0B5404AE84B9D8C4352A43F96EC27CEF8714F99B13F","5622","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-4531-bidi-ligature-2.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-4531-bidi-ligature-2.pdf","CF4D80AC8466D07678DE7651D63FDA747A34B600C57FB4A8EB8FAF9D612465AE","40256","added"
